,createDate,displayImageUrl,displayName,hasProfanity,hasSpoilers,isSuperReviewer,isVerified,rating,review,score,timeFromCreation,updateDate,accountLink,displayName,realm,userId
459,2019-08-22T10:14:01.541Z,,Charles,False,False,False,True,STAR_4,Awesome in its own right!,4.0,"Aug 22, 2019",2019-08-22T10:14:01.541Z,,Charles,Fandango,5D365436-1959-4998-8547-30D7CE91E465
460,2019-08-31T05:06:10.955Z,,GEORGE,False,False,False,True,STAR_4,Loved the music and the cute animals,4.0,1d ago,2019-08-31T05:06:10.955Z,,GEORGE,Fandango,3d3d3a01-f899-4861-bd0f-5d1fed81561a
461,2019-08-31T04:24:50.025Z,,,False,False,False,False,STAR_1_5,the trailer looks Soo bad on graphics,1.5,1d ago,2019-08-31T04:25:01.323Z,/user/id/972139255,,RT,972139255
462,2019-08-31T02:50:14.792Z,https://graph.facebook.com/v3.3/10217180288605172/picture,Grace T,False,False,False,False,STAR_2_5,Visually beautiful but the voice acting was extremely lacking compared to the original. The dialogue lacked the magic and charm and most importantly HUMOR from the original film. ,2.5,2d ago,2019-08-31T02:50:14.792Z,/user/id/977453274,Grace T,RT,977453274
463,2019-08-31T02:36:26.259Z,,Steven,False,False,False,True,STAR_5,Nice redo of an epic tale.,5.0,2d ago,2019-08-31T02:36:26.259Z,,Steven,Fandango,155502ef-1b0c-40eb-9129-a844a64535e2
464,2019-08-31T00:34:03.019Z,,,False,False,False,False,STAR_2_5,Why Disney? After your masterpiece of Toy Story 4...,2.5,2d ago,2019-08-31T00:34:03.019Z,/user/id/260314808,,RT,260314808
465,2019-08-31T00:26:18.086Z,,al,False,False,False,True,STAR_4,very similar to original. visually stunning. few new scenes. solid compliment to original,4.0,2d ago,2019-08-31T00:26:18.086Z,,al,Fandango,7D62FEEF-3EB8-4F95-91CE-A9A5EC0CFAB3
466,2019-08-31T00:18:59.751Z,,Google,False,False,False,False,STAR_4_5,I like the extra add one to the movie,4.5,2d ago,2019-08-31T00:18:59.751Z,,Google,Fandango,bfbba9ba-478f-4dd2-b685-97abbf2e3f53
467,2019-08-31T00:00:09.301Z,,Lynn,False,False,False,True,STAR_5,"My whole family love it specially my two girls , the animations and sounds effects are truly amazing :)",5.0,2d ago,2019-08-31T00:00:20.079Z,,Lynn,Fandango,1191E926-C989-4521-83CF-CA24361E2D2F
468,2019-08-30T23:57:23.794Z,https://graph.facebook.com/v3.3/1486971296/picture,Scott H,False,False,False,False,STAR_3_5,Absolutely beautiful!  But I'd seen the original so many times I wish this retelling could have more of its own originality rather than mostly being an exact redo.,3.5,2d ago,2019-08-30T23:57:23.794Z,/user/id/926832593,Scott H,RT,926832593
469,2019-08-30T22:50:58.797Z,,sandra s,False,False,False,True,STAR_4,I loved that they kinda stayed true to the old movie. I was disappointed that they left some of it out.,4.0,2d ago,2019-08-30T22:50:58.797Z,,sandra s,Fandango,4CCB5C56-20CE-4AD5-8BBB-3C89B6B9158D
470,2019-08-22T09:30:30.632Z,https://graph.facebook.com/v3.3/737370438/picture,Kristina P,False,False,False,False,STAR_2,"The new version lost a lot of the energy, soul, power and vividness of the original. Not to mention how much I miss the voice of Jeremy Irons...",2.0,"Aug 22, 2019",2019-08-22T09:30:30.632Z,/user/id/841686232,Kristina P,RT,841686232
471,2019-08-22T07:39:38.757Z,https://graph.facebook.com/v3.3/1505077469627852/picture,Alejandro V,False,False,False,False,STAR_4,"Me parece una remasterización bien lograda de la que fue en su momento una de las mejores películas de Disney, y que ahora es considerada un clásico de esta compañía.

Creo que ahora podemos disfrutar de un buen live-action de una buena cinta que marco la infancia de muchos THE LION KING.",4.0,"Aug 22, 2019",2019-08-22T07:39:38.757Z,/user/id/978075437,Alejandro V,RT,978075437
472,2019-08-22T07:25:54.487Z,https://graph.facebook.com/v3.3/388043294712826/picture,Roberto G,False,False,False,False,STAR_3,"It's hard to not watch this movie while comparing every single scene to the original one. While the CGI is very impressive and life-like, it just doesn't hold a candle to hand drawn traditional animation. It's not bad, I just can't think of why you shouldn't just watch the original one instead.",3.0,"Aug 22, 2019",2019-08-22T07:25:54.858Z,/user/id/978208165,Roberto G,RT,978208165
473,2019-08-22T07:13:45.285Z,,brian,False,False,False,True,STAR_4,Not as good as the original but still a good movie. Cute animals and good humor.,4.0,"Aug 22, 2019",2019-08-22T07:13:45.285Z,,brian,Fandango,a7f023cb-a916-48be-97b8-b64ed48a1adb
474,2019-08-22T06:49:43.724Z,,Anonymous,False,False,False,True,STAR_2,I prefer the animated movie. The live action didnt have many emotions heard or felt. Simba did look adorable as a cub but I was disappointed with the whole acting and voicing aspect.,2.0,"Aug 22, 2019",2019-08-22T06:49:43.724Z,,Anonymous,Fandango,fef7abdf-b1d9-4e85-bc8d-839cb016804b
475,2019-08-22T05:55:20.247Z,,M,False,False,False,True,STAR_5,Was just like the original but I brought my 3 1/2yr old son and he loved pointing out the animals and enjoyed the music,5.0,"Aug 22, 2019",2019-08-22T05:55:20.247Z,,M,Fandango,f04524e9-1ab7-4456-87b5-37adf3ef0138
476,2019-08-22T05:47:42.287Z,,Alexandria S,False,False,False,True,STAR_5,It was everything I imagined and more! This movie channeled my childhood favorite perfectly!,5.0,"Aug 22, 2019",2019-08-22T05:47:42.287Z,,Alexandria S,Fandango,988218af-fb86-4780-862a-e8ae2b7f5245
477,2019-08-22T05:42:56.280Z,,Tricia L,False,False,False,False,STAR_5,The picture was amazing! An amazing story line!,5.0,"Aug 22, 2019",2019-08-22T05:42:59.257Z,,Tricia L,Fandango,9fe2dac9-6f0f-498d-8ab2-bf7ce126246e
478,2019-08-22T05:35:00.314Z,,,False,False,False,False,STAR_4,"A good movie, but not as good as the original. I wasn't crazy about some of the casting choices, although Seth Rogen was very good. Beyonce was pretty bad.",4.0,"Aug 22, 2019",2019-08-22T05:35:00.314Z,/user/id/260217709,,RT,260217709
479,2019-08-22T05:17:38.979Z,,Great Family Movie,False,False,False,True,STAR_4,"had a few corny moments, but thats tp be expected with movie re-makes",4.0,"Aug 22, 2019",2019-08-22T05:17:38.979Z,,Great Family Movie,Fandango,602C86BB-6711-4D6E-848B-9A54AA033B91
480,2019-08-22T05:17:12.277Z,,Disney Fan,False,False,False,True,STAR_5,What i liked is that it followed the original story line and the graphics were amazing!,5.0,"Aug 22, 2019",2019-08-22T05:17:12.277Z,,Disney Fan,Fandango,8F2A2023-1E8F-43E7-8CE3-6ECB98EBA43B
481,2019-08-22T05:17:00.250Z,,Katie C,False,False,False,False,STAR_4,That it was essentially the same movie... word -for-word made it predictable but still cried when Mufasa died just like every time I've watched the original. It had singe super cute parts with the look of the real animals.  Giving it a 4 because 3.5 isn't an option.,4.0,"Aug 22, 2019",2019-08-22T05:17:00.250Z,,Katie C,Fandango,2AE9E352-BE69-4B48-B4D6-B0148343CAE2
482,2019-08-22T05:07:52.011Z,,Tricia,False,False,False,True,STAR_5,"Loved it!!!! Just like the original but with ""real"" animals.",5.0,"Aug 22, 2019",2019-08-22T05:07:52.011Z,,Tricia,Fandango,8fed057b-99dc-4bce-aadf-15524e5c5f5e
483,2019-08-22T05:01:02.623Z,,Alicia,False,False,False,True,STAR_5,It was as good or better than the cartoon version.  The music was awesome.,5.0,"Aug 22, 2019",2019-08-22T05:01:02.623Z,,Alicia,Fandango,81c86526-04c4-438d-96f0-e7c33e1d2c73
484,2019-08-22T04:31:50.318Z,,christian,False,False,False,True,STAR_4,Liked how they followed most of the same story! But did notice they took out some things out from the animated one. But overall good movie!,4.0,"Aug 22, 2019",2019-08-22T04:31:50.318Z,,christian,Fandango,0D8F8858-85BB-458A-912D-12AC47CC64C6
485,2019-08-22T04:29:51.458Z,,Sarah FJ,False,False,False,True,STAR_5,The animals and  scenery looked so real!,5.0,"Aug 22, 2019",2019-08-22T04:29:51.458Z,,Sarah FJ,Fandango,dd0555bc-0744-48f1-934e-b2b7452ee758
486,2019-08-22T04:21:32.347Z,,Jim,False,False,False,True,STAR_5,"Story, music, animation and special effects!",5.0,"Aug 22, 2019",2019-08-22T04:21:32.347Z,,Jim,Fandango,cf3e3f18-cc48-4711-b11d-b602dd963155
487,2019-08-22T03:55:11.132Z,,Jose,False,False,False,False,STAR_5,made me cry during the opening seen bringing a little bit of nostalgia to the movie with a mix of new voices and characters,5.0,"Aug 22, 2019",2019-08-22T03:55:11.132Z,,Jose,Fandango,6311E154-C5BC-415C-9076-317077F7F519
488,2019-08-22T03:54:58.418Z,,Judi,False,False,False,True,STAR_2,"Extremely disappointed. Boring. One of those movies that doesn't really enthrall the audience. Lots of people going in and out of the theater. Not a huge fan of the digital animals either, the movement seemed off and not at all realistic. Took my 12 year old niece and she wasn't impressed either.",2.0,"Aug 22, 2019",2019-08-22T03:54:58.418Z,,Judi,Fandango,DD5DA7DA-E7E2-4080-AD5F-8142E640B4FC
489,2019-08-22T03:48:02.038Z,,Nichole,False,False,False,True,STAR_4,The graphics were amazing. Nice refresh of a movie I watched when I was nine years old.,4.0,"Aug 22, 2019",2019-08-22T03:48:02.038Z,,Nichole,Fandango,74721607-148b-4068-a81b-bc96b827005b
490,2019-08-22T03:43:24.719Z,,Lisa,False,False,False,True,STAR_3,"Okay, not as good as the original. Animals mouth sync is off.",3.0,"Aug 22, 2019",2019-08-22T03:43:24.719Z,,Lisa,Fandango,b4c8b41f-4eae-46e9-a42b-5515f6c4cf95
491,2019-08-22T03:12:24.849Z,,Betty S.,False,False,False,True,STAR_5,Great movie. Had to go to another theatre because Fandango booked the tickets at the wrong theatre.,5.0,"Aug 22, 2019",2019-08-22T03:13:34.671Z,,Betty S.,Fandango,b6859161-b299-4dd4-89a3-6983a298f80c
492,2019-08-22T03:00:32.316Z,,anonymous,False,False,False,True,STAR_3,Took out some of my favorite parts from the original movie. Hated Beyoncé’s song. Acting could’ve been a bit better.,3.0,"Aug 22, 2019",2019-08-22T03:00:32.316Z,,anonymous,Fandango,8E5F1F0F-F400-44A0-ACEF-8C4D3C990026
493,2019-08-22T02:28:40.069Z,,Shelley,False,False,False,True,STAR_4_5,"Songs: Great
Story: Great
Graphics: Amazing
Can't tell if the animals are real or not!
Loved it",4.5,"Aug 22, 2019",2019-08-22T02:28:40.069Z,,Shelley,Fandango,f2cd0e95-a879-42bf-aaec-15bb7beb7edd
494,2019-08-22T02:17:40.905Z,,Linda,False,False,False,True,STAR_5,The music and impressive scenery,5.0,"Aug 22, 2019",2019-08-22T02:17:40.905Z,,Linda,Fandango,1e9b7d06-4f82-4e8b-87fa-1844601e4ac5
495,2019-08-22T02:16:06.982Z,https://graph.facebook.com/v3.3/1368295522/picture,Diane H,False,False,False,False,STAR_1_5,"I just found myself waiting for it to get better through the first half, and then waiting for it to be over through the last half. I was really let down. The original was my son's very first movie at a theater and had to be our favorite movie when he was little. And then we had it on VHS and watched it a million times. And then we had it on DVD and watched it a million more times. We know every word. The original was one of the best Disney movies ever, in my opinion. So, when we heard about the remake 25 years later we were excited and went to see it together again. The effects are nice, but they're not, because the characters lacked the heart and emotion and humor of the first film. It just wasn't the same at all. And Scar's character was completely different. You know, some movies just shouldn't be remade. Thumbs sadly down... way down. :(  ",1.5,"Aug 22, 2019",2019-08-22T02:16:06.982Z,/user/id/846361138,Diane H,RT,846361138
496,2019-08-22T02:04:45.087Z,,Nazila,False,False,False,True,STAR_5,It was so amazing. It was as if the animals were real.,5.0,"Aug 22, 2019",2019-08-22T02:04:45.087Z,,Nazila,Fandango,eb86e6d6-4851-4b4d-a3de-654a2f929aaf
497,2019-08-22T02:02:59.410Z,,Trish,False,False,False,True,STAR_3_5,it was a Charming remake of a Disney classic. a bit of a snooze as far as the storyline since I already know it. Beautiful scenery of Africa and the wild animals.,3.5,"Aug 22, 2019",2019-08-22T02:02:59.410Z,,Trish,Fandango,3523E48F-7923-4C0D-A88F-0971D444626C
498,2019-08-22T01:33:32.204Z,,Martha,False,False,False,True,STAR_5,It was a great movie,5.0,"Aug 22, 2019",2019-08-22T01:33:32.204Z,,Martha,Fandango,a5870276-30c2-4cc9-82c4-436032852be5
499,2019-08-22T01:32:48.714Z,,Team JHO,False,False,False,True,STAR_5,"Good family movie with learning situations, and lots of emotions from sadness to pride and happiness! We loved it!",5.0,"Aug 22, 2019",2019-08-22T01:32:48.714Z,,Team JHO,Fandango,EB38B9DC-F2E4-4385-9F7B-4C643396A093
500,2019-08-22T01:27:52.133Z,,Lisa,False,False,False,False,STAR_5,So similar to the 90s version! I loved the actors and having the original Scar voice him again was incredible!,5.0,"Aug 22, 2019",2019-08-22T01:27:52.133Z,,Lisa,Fandango,8A60BA13-1D5A-47FB-9363-E9736BBEB920
501,2019-08-22T01:24:01.224Z,,kathy,False,False,False,True,STAR_5,The Lion King is very good movie! Beautiful land with all of animals.,5.0,"Aug 22, 2019",2019-08-22T01:24:01.224Z,,kathy,Fandango,f26fbca3-86c1-4ec9-916c-696e0d2493bb
502,2019-08-22T01:17:30.192Z,,Carol,False,False,False,True,STAR_3_5,"I wish I would’ve seen it when it first came out, so I would not have listened to so much hype.  Since I did wait, I compared it with the earlier versions and was left disappointed.  We were no longer surprised by the scenes & two of the iconic songs.  We were left with the same antagonist. It wasn’t a bad film, it just did not live up to the hype.",3.5,"Aug 22, 2019",2019-08-22T01:17:30.192Z,,Carol,Fandango,623CCD25-28E4-485A-A8BC-8703C1DCA745
503,2019-08-22T00:56:29.933Z,,Joan,False,False,False,True,STAR_5,Absolutely spectacular!!!,5.0,"Aug 22, 2019",2019-08-22T00:56:29.933Z,,Joan,Fandango,b516d5ba-a073-4fe5-9116-bcc08fc9efb5
504,2019-08-22T00:42:17.789Z,,Cynthia M. W,False,False,False,True,STAR_5,"I loved the animals.  I missed a few of my favorite parts, but know that the movie should not be 100 like the animated version.",5.0,"Aug 22, 2019",2019-08-22T00:42:18.703Z,,Cynthia M. W,Fandango,2c8aab37-30b7-4253-9527-d405db04b68e
505,2019-08-22T00:26:28.803Z,,Tom,False,False,False,True,STAR_5,Great movie. Very well produced.,5.0,"Aug 22, 2019",2019-08-22T00:26:28.907Z,,Tom,Fandango,df20cd4f-0576-448d-bb4b-f1c21cc30285
506,2019-08-22T00:23:03.874Z,,Karen M,False,False,False,True,STAR_5,We were emotionally involved from the beginning! The movie had an agenda of tolerance and acceptance which was evident from the beginning.  Both my husband and myself were more engaged than expected and the movie had the effect of following us a day after seeing it.  We recommended seeing it to our friends although we felt it may not be appropriate for young viewers.,5.0,"Aug 22, 2019",2019-08-22T00:23:03.874Z,,Karen M,Fandango,47ce4bb3-5983-436c-883a-6b7f03434344
507,2019-08-21T23:29:09.639Z,,Carrie,False,False,False,True,STAR_5,well my granddaughter and I watched it at the movie and then I came home and rented the original and she loved the one at the theater the real life one much better it was amazing I cried,5.0,"Aug 21, 2019",2019-08-21T23:29:09.639Z,,Carrie,Fandango,21452b45-4c3e-424f-ad5a-cd1081d818aa
508,2019-08-21T23:27:51.510Z,,Winston Crockett,False,False,False,True,STAR_2,"Not super good. No emotion. It seemed like it was dubbed by a kid and his dad for the most part, very bland, very choppy, seemed like little effort went into it. Too bad really, or maybe I was just too excited going into it. I thought it was a shell of what the cartoon version is. Similar in most ways.",2.0,"Aug 21, 2019",2019-08-21T23:27:51.510Z,,Winston Crockett,Fandango,9ac3d82e-9abf-48c2-bee7-e4a6774f2e14
509,2019-08-21T23:18:44.639Z,,Marco P,False,False,False,False,STAR_5,A visual miracle. A masterpiece made even better. Standing ovation,5.0,"Aug 21, 2019",2019-08-21T23:18:44.639Z,/user/id/977264990,Marco P,RT,977264990
510,2019-08-21T23:06:44.649Z,,Jamie,False,False,False,True,STAR_3_5,This beautiful story presented with VERY life-like animals was almost technically perfect. I enjoyed every minute of it!,3.5,"Aug 21, 2019",2019-08-21T23:06:44.649Z,,Jamie,Fandango,35d3dbef-25a3-4b08-b225-7dfa48b057af
511,2019-08-21T22:20:27.426Z,,Avani K,False,False,False,True,STAR_5,Beautiful remake of a classic!,5.0,"Aug 21, 2019",2019-08-21T22:20:27.426Z,,Avani K,Fandango,B31A73BF-FE89-414C-B83B-467170B1E31D
512,2019-08-21T21:56:33.036Z,,Jack H,False,False,False,False,STAR_3_5,I thought it was a great modern adaptation of the original Lion King. A great thing about this film was that they changed enough of it for it to be different. My only complaint was young Simba's voice actor was not the best for the role.,3.5,"Aug 21, 2019",2019-08-21T21:56:33.036Z,/user/id/978207354,Jack H,RT,978207354
513,2019-08-21T21:45:50.134Z,,,False,False,False,False,STAR_3,It’s was ok I was expecting more ,3.0,"Aug 21, 2019",2019-08-21T21:45:50.134Z,/user/id/974999729,,RT,974999729
514,2019-08-21T20:59:45.201Z,,Melissa,False,False,False,True,STAR_5,Awesome movie.  I noticed there were alot of deleted sceens in the movie from the original.  overall loved the movie.,5.0,"Aug 21, 2019",2019-08-21T20:59:45.201Z,,Melissa,Fandango,DF955006-76DE-4A1E-A192-5F4B7D18110C
515,2019-08-21T20:17:23.239Z,https://graph.facebook.com/v3.3/877453815973387/picture,Guillermo F,False,False,False,False,STAR_1_5,"The emotional expressions within the 2019 remake are almost non-existent, yet the film looks absolutely stunning in terms of technological advancements in animation throughout the years. The original movie was a product of wonderful and captivating storytelling, but the remake tosses all of this aside by creating realistic-looking animals and scenery. The beauty of the original movie was beheld on the imagination and beauty of visuals, and while this film arguably does the same, it does so in a way that does not foster creativity or atmospheric wonder.",1.5,"Aug 21, 2019",2019-08-21T20:17:23.239Z,/user/id/978207710,Guillermo F,RT,978207710
516,2019-08-21T19:59:15.484Z,,not happy,False,False,False,True,STAR_3,"I, my children and grandchildren were disappointed. We are HUGE fans of the animated movie and my granddaughter said they forgot to say.....Not happy at all",3.0,"Aug 21, 2019",2019-08-21T19:59:15.484Z,,not happy,Fandango,BF80FAE2-60CE-4BC4-8C64-E8B2CC7D5370
517,2019-08-21T18:57:04.169Z,https://graph.facebook.com/v3.3/100001532274072/picture,Antonio R,False,False,False,False,STAR_3_5,"Lion King re-imagining in 2019 is visually impeccable, it'll give goosebumps for fans (altough  could be seen cold  in some steps)  and it streghtens affection for the original masterpiece. ",3.5,"Aug 21, 2019",2019-08-21T18:57:04.169Z,/user/id/913470542,Antonio R,RT,913470542
518,2019-08-21T18:17:33.554Z,,Lemon D,False,False,False,False,STAR_1_5,"Meh. Stick with the vastly superior The Lion King (1994). If I want reality, I'll watch a National Geographic documentary.",1.5,"Aug 21, 2019",2019-08-21T18:17:33.554Z,/user/id/901013786,Lemon D,RT,901013786
519,2019-08-21T17:52:46.517Z,,Mark,False,False,False,True,STAR_3,Lacked soul. Very dry voiceovers,3.0,"Aug 21, 2019",2019-08-21T17:52:46.517Z,,Mark,Fandango,530fdccd-347a-4f78-879b-1b3922c534fa
520,2019-08-21T17:04:03.477Z,https://graph.facebook.com/v3.3/518197624/picture,Mireira A,False,False,False,False,STAR_3_5,"Did this movie need to be turned into ""live action""? No. 
Was it still cool to see a photo realistic version? Definitely. ",3.5,"Aug 21, 2019",2019-08-21T17:04:03.477Z,/user/id/793516435,Mireira A,RT,793516435
521,2019-08-21T16:10:09.865Z,,Cynthia,False,False,False,False,STAR_5,It was awesome! The animals looked so real. There was nothing to dislike about this movie. Loved it!,5.0,"Aug 21, 2019",2019-08-21T16:10:09.865Z,,Cynthia,Fandango,D693E209-B5E1-4728-8EBF-7FCEE0D1E05E
522,2019-08-21T15:49:41.664Z,,Shauna,False,False,False,True,STAR_5,I love the Lion King. I love how all the Disney movies are being all made real.,5.0,"Aug 21, 2019",2019-08-21T15:49:41.664Z,,Shauna,Fandango,70e43505-b737-422a-b055-4cd5896ef896
523,2019-08-21T15:18:29.792Z,,Max P,False,False,False,False,STAR_4,"liked it, have a lot of nostalgia to the original one",4.0,"Aug 21, 2019",2019-08-21T15:18:29.792Z,/user/id/977356531,Max P,RT,977356531
524,2019-08-21T15:15:31.206Z,,Edward,False,False,False,True,STAR_4,The only reason that I am giving 4 stars and not 5 is because my favorite childhood scene of the luau eat my buddy pumba was ruined by be our guest. Seriously Disney!,4.0,"Aug 21, 2019",2019-08-21T15:15:31.206Z,,Edward,Fandango,b9708b94-5791-4b9c-bec5-370f8db37f19
525,2019-08-21T15:05:47.884Z,,Richard,False,False,False,True,STAR_3,"For an older guy like myself, it was just OK",3.0,"Aug 21, 2019",2019-08-21T15:05:47.884Z,,Richard,Fandango,ead3e9be-dacb-4234-9707-af1ac0220b8b
526,2019-08-21T14:43:33.628Z,,Bassil O,True,False,False,False,STAR_4,"This movie is good but not amazing because it is a shot for shot remake of the 1994 one but somehow did better than the original  and is at the time of the review the 9th highest grossing movie of cinema history although not deserving it the. The scenes that the movie does change are weird and makes me question why like instead of Simba accidentally  sending some dust to Rafiki through wind. NOW Simbas hair lands on a leaf  and is eaten by a Giraffe and then it poops it out and a dung beetle rolls it to Rafiki and it breaks , but why was Rafiki looking at poop . Do you remember that scene where Rafiki  hits Simba on his heas and says that it doesnt matter because it is in the past that is GONE all GONE , but why it was the a moral of the story . Jon favreau   has made alot better the jungle book ( 2016 ) Iron Man and more this is easily the worst movie from him yet this guy helped make ENDGAME ...  ENDGAME  the actors who I will address are Beyonce and Seth Rogen . It felt like beyonce did not try at all but thrived in the scenes where she sang but it is the opposite for Seth Rogen he was an amazing actor but not a good singer . the last thing I will say is the jokes were funny especially the thats local were is it from right there joke .It was flawed but undeserving of the criticisms it is getting I would recommend  it best to watch with family . ",4.0,"Aug 21, 2019",2019-08-21T14:44:13.123Z,/user/id/978198611,Bassil O,RT,978198611
527,2019-08-21T14:12:19.391Z,,Saila,False,False,False,True,STAR_5,There is no dislike. Loved the movie.,5.0,"Aug 21, 2019",2019-08-21T14:12:19.391Z,,Saila,Fandango,010514bd-33d1-481e-999d-8f955c1c3aa8
528,2019-08-21T13:37:23.959Z,,,False,False,False,False,STAR_3,"Good but not great. The cartoon is better but I think this is a good way to introduce a new generation to this story. If nothing else, it was enjoyable for the music. Worth seeing if you go in with the proper mindset.",3.0,"Aug 21, 2019",2019-08-21T13:37:23.959Z,/user/id/913612782,,RT,913612782
529,2019-08-21T13:29:53.191Z,,matt t,False,False,False,True,STAR_5,Amazing CGI version of the original!! The kept the same story and script and brought the animals to Real Life. A MUST SEE!!,5.0,"Aug 21, 2019",2019-08-21T13:29:53.191Z,,matt t,Fandango,d2fca18b-0034-4a01-a28f-0825ef13c34b
530,2019-08-21T13:17:51.237Z,,Hector M,False,False,False,True,STAR_4,"Movie was Good , just really wished they had Ed the hyena laughing just like in the original cartoon version lol",4.0,"Aug 21, 2019",2019-08-21T13:17:51.237Z,,Hector M,Fandango,804847a7-f0d7-4664-90e1-90f7f7cc71a3
531,2019-08-21T13:17:07.527Z,,Christian A,False,False,False,False,STAR_5,"Super Entertaining !  Good live action, good picture & more powerful lesson. This movie could be the one of the greatest movie of all time",5.0,"Aug 21, 2019",2019-08-21T13:17:07.527Z,/user/id/978207337,Christian A,RT,978207337
532,2019-08-21T12:52:35.634Z,,First L,False,False,False,True,STAR_2_5,"Shot for shot remake of the original. Some of the script seems forced, but Billy Eichner, Seth Rogen and nostalgia keep this film alive.",2.5,"Aug 21, 2019",2019-08-21T12:52:35.634Z,,First L,Fandango,3B2E8FC3-1397-476B-8A04-626FE999CBD6
533,2019-08-21T10:22:02.812Z,,Candra R,False,False,False,True,STAR_4_5,"I enjoyed it. It stayed true to the original for the most part, and I still teared up when Mufasa died. Obviously, Beyonce had to spice up her songs a bit. But it wasn't over the top. I'd say mission accomplished. I'll be taking my 5yo next. 👍🏾",4.5,"Aug 21, 2019",2019-08-21T10:22:02.812Z,,Candra R,Fandango,7F1BD625-4DA5-4ADF-9480-8FE4EAA9DFAA
534,2019-08-21T08:55:18.406Z,,Ebony,False,False,False,True,STAR_5,"It was like watching the original movie, very well done. Nostalgia, great movie.",5.0,"Aug 21, 2019",2019-08-21T08:55:18.406Z,,Ebony,Fandango,429cd778-1789-4485-b8bd-e3322334a209
535,2019-08-21T08:11:18.419Z,,Christie Lynn,False,False,False,True,STAR_5,Excellent movie. Soundtrack off the hook,5.0,"Aug 21, 2019",2019-08-24T03:21:42.508Z,,Christie Lynn,Fandango,CCD11EF7-B2C0-4347-84EB-F16E73DBA330
536,2019-08-21T06:54:39.061Z,,BK,False,False,False,False,STAR_2,"really underwhelmed, the music was a little slower paced then the originals, didnt give some of the characters the personality which took away from the movie and then that bullying phrase rewrite was total garbage..",2.0,"Aug 21, 2019",2019-08-21T06:54:39.061Z,,BK,Fandango,3FD2DD27-6275-43B8-815C-EBDEAF31B02A
537,2019-08-21T06:40:16.833Z,https://graph.facebook.com/v3.3/100001189695198/picture,Liam C,False,False,False,False,STAR_5,"Amazing, the best film ever made, Hakuna Matata",5.0,"Aug 21, 2019",2019-08-21T06:40:16.833Z,/user/id/978207104,Liam C,RT,978207104
538,2019-08-21T06:26:24.717Z,,Leslie,False,False,False,True,STAR_5,It was a beautiful remake of a classic that brings tears and laughter. Could watch it on replay all day.,5.0,"Aug 21, 2019",2019-08-21T06:26:24.717Z,,Leslie,Fandango,2CC62806-888F-4022-97FA-70C5F6B09EE2
539,2019-08-21T06:17:02.213Z,https://graph.facebook.com/v3.3/10157383061133396/picture,David G,False,False,False,False,STAR_5,The original was my favorite movie but it has started to look dated.  ,5.0,"Aug 21, 2019",2019-08-21T06:17:02.213Z,/user/id/978194708,David G,RT,978194708
540,2019-08-21T05:08:30.719Z,,Gabriel B,False,False,False,False,STAR_4,this movie was good I liked it ,4.0,"Aug 21, 2019",2019-08-21T05:08:30.719Z,/user/id/977406822,Gabriel B,RT,977406822
541,2019-08-21T05:03:01.806Z,,Melynda W,False,False,False,True,STAR_5,It felt like watching a nature documentary but with  out a narrator since all the animals could talk for themselves.  It follows the animated movie pretty closely.  I laughed out loud a few times.  Our family enjoyed it.,5.0,"Aug 21, 2019",2019-08-21T05:03:01.806Z,,Melynda W,Fandango,C87585AD-785B-4BE7-9585-EA8E35C3B4A4
542,2019-08-21T04:16:02.686Z,,The Lion King,False,False,False,True,STAR_4,"Just enough of the original. some nice surprises. Music fidelity was a bit lacking, but that might have been the theater.",4.0,"Aug 21, 2019",2019-08-21T04:16:51.413Z,,The Lion King,Fandango,76663E5A-85CC-4C1C-9F23-DFCE5C12D2DE
543,2019-08-21T03:24:40.912Z,,Jen,False,False,False,True,STAR_5,Second time for me with family excellent movie and still made me cry at the end just like the original!!,5.0,"Aug 21, 2019",2019-08-21T03:24:40.912Z,,Jen,Fandango,C76FC74B-E4CA-4966-8BC6-D17F565F2D59
544,2019-08-21T03:16:47.757Z,https://graph.facebook.com/v3.3/10153550244307312/picture,Drew C,False,False,False,False,STAR_0_5,Poor remake of a classic. Lacked character and substance in every respect. ,0.5,"Aug 21, 2019",2019-08-21T03:16:47.757Z,/user/id/974789179,Drew C,RT,974789179
545,2019-08-21T03:07:29.102Z,,Kurt v,False,False,False,False,STAR_1_5,There was no need for another animated version that was almost a shot-for-shot remake of the original.  Billy Eichner and Seth Rogan were the best thing about this movie.,1.5,"Aug 21, 2019",2019-08-21T03:07:29.102Z,/user/id/978206948,Kurt v,RT,978206948
546,2019-08-21T03:05:19.738Z,https://graph.facebook.com/v3.3/100002459530338/picture,Ladislao M,False,False,False,False,STAR_4_5,I thought this movie was good. Some parts felt rushed. I enjoyed the music in the movie.  The CGI was great and the visual effects were great as well. I really loved it. I give it a 9/10,4.5,"Aug 21, 2019",2019-08-21T03:05:19.738Z,/user/id/926197930,Ladislao M,RT,926197930
547,2019-08-21T02:46:10.453Z,,Miriam N,False,False,False,False,STAR_2_5,Pretty visuals but it lacks originality or substance.  ,2.5,"Aug 21, 2019",2019-08-21T02:46:10.453Z,/user/id/978116896,Miriam N,RT,978116896
